lower,upper,quantity,interval,phi_rib
0.10645684,0.123351,phi_mem_ppc,68%,0.20067567567567568
0.107857,0.1219892,phi_mem_ppc,60%,0.20067567567567568
0.10924575,0.120549,phi_mem_ppc,50%,0.20067567567567568
0.1105907,0.119239,phi_mem_ppc,40%,0.20067567567567568
0.11175065,0.1181107,phi_mem_ppc,30%,0.20067567567567568
0.112925,0.1170244,phi_mem_ppc,20%,0.20067567567567568
0.11400055,0.116002,phi_mem_ppc,10%,0.20067567567567568
0.115025,0.115025,phi_mem_ppc,median,0.20067567567567568
0.0972861675,0.13276115,phi_mem_ppc,95%,0.20675675675675675
0.10053895,0.1293262,phi_mem_ppc,90%,0.20675675675675675
0.1039078,0.1259172,phi_mem_ppc,80%,0.20675675675675675
0.10622385,0.12372015,phi_mem_ppc,70%,0.20675675675675675
0.1066002,0.123374,phi_mem_ppc,68%,0.20675675675675675
0.1078636,0.1220872,phi_mem_ppc,60%,0.20675675675675675
0.1092685,0.12058025,phi_mem_ppc,50%,0.20675675675675675
0.1105824,0.1192983,phi_mem_ppc,40%,0.20675675675675675
0.11174465,0.11809270000000001,phi_mem_ppc,30%,0.20675675675675675
0.112846,0.1170004,phi_mem_ppc,20%,0.20675675675675675
0.113895,0.11591245,phi_mem_ppc,10%,0.20675675675675675
0.1148895,0.1148895,phi_mem_ppc,median,0.20675675675675675
0.096855205,0.132617375,phi_mem_ppc,95%,0.21283783783783786
0.09998703,0.129359,phi_mem_ppc,90%,0.21283783783783786
0.103452,0.12572930000000002,phi_mem_ppc,80%,0.21283783783783786
0.1057217,0.1234206,phi_mem_ppc,70%,0.21283783783783786
0.10609668,0.12309748,phi_mem_ppc,68%,0.21283783783783786
0.107482,0.121775,phi_mem_ppc,60%,0.21283783783783786
0.10895325,0.12031924999999999,phi_mem_ppc,50%,0.21283783783783786
0.11025370000000001,0.1190056,phi_mem_ppc,40%,0.21283783783783786
0.11136965,0.11780270000000001,phi_mem_ppc,30%,0.21283783783783786
0.1124496,0.116698,phi_mem_ppc,20%,0.21283783783783786
0.1135381,0.11568244999999999,phi_mem_ppc,10%,0.21283783783783786
0.114591,0.114591,phi_mem_ppc,median,0.21283783783783786
0.0963377525,0.13168002499999998,phi_mem_ppc,95%,0.21891891891891893
0.099872375,0.12875425000000001,phi_mem_ppc,90%,0.21891891891891893
0.1032625,0.1253962,phi_mem_ppc,80%,0.21891891891891893
0.10547485,0.12319215,phi_mem_ppc,70%,0.21891891891891893
0.10586984,0.122795,phi_mem_ppc,68%,0.21891891891891893
0.107201,0.12144680000000001,phi_mem_ppc,60%,0.21891891891891893
0.1085645,0.119988,phi_mem_ppc,50%,0.21891891891891893
0.10986370000000001,0.1186793,phi_mem_ppc,40%,0.21891891891891893
0.1110313,0.11750870000000001,phi_mem_ppc,30%,0.21891891891891893
0.1120838,0.1163974,phi_mem_ppc,20%,0.21891891891891893
0.11319865,0.11538145,phi_mem_ppc,10%,0.21891891891891893
0.114309,0.114309,phi_mem_ppc,median,0.21891891891891893
0.09644616,0.13229412499999998,phi_mem_ppc,95%,0.225
0.09956437,0.1288694,phi_mem_ppc,90%,0.225
0.1030205,0.12523779999999998,phi_mem_ppc,80%,0.225
0.1052741,0.1230353,phi_mem_ppc,70%,0.225
0.10568068,0.122697,phi_mem_ppc,68%,0.225
0.106959,0.1213414,phi_mem_ppc,60%,0.225
0.10839325,0.11983525,phi_mem_ppc,50%,0.225
0.109666,0.11860129999999999,phi_mem_ppc,40%,0.225
0.1109223,0.11742535,phi_mem_ppc,30%,0.225
0.1120136,0.11626120000000001,phi_mem_ppc,20%,0.225
0.11309955000000001,0.11524145,phi_mem_ppc,10%,0.225
0.1141515,0.1141515,phi_mem_ppc,median,0.225
0.09656267,0.13187907499999998,phi_mem_ppc,95%,0.2310810810810811
0.09951198,0.128544,phi_mem_ppc,90%,0.2310810810810811
0.1028378,0.1251131,phi_mem_ppc,80%,0.2310810810810811
0.1050297,0.12289829999999999,phi_mem_ppc,70%,0.2310810810810811
0.10542384,0.12256316,phi_mem_ppc,68%,0.2310810810810811
0.106803,0.121175,phi_mem_ppc,60%,0.2310810810810811
0.108248,0.1197,phi_mem_ppc,50%,0.2310810810810811
0.109539,0.1184026,phi_mem_ppc,40%,0.2310810810810811
0.11070165,0.1172137,phi_mem_ppc,30%,0.2310810810810811
0.1118572,0.1160734,phi_mem_ppc,20%,0.2310810810810811
0.11285755,0.11495945,phi_mem_ppc,10%,0.2310810810810811
0.113921,0.113921,phi_mem_ppc,median,0.2310810810810811
0.095379805,0.132376275,phi_mem_ppc,95%,0.23716216216216218
0.098755205,0.12869339999999999,phi_mem_ppc,90%,0.23716216216216218
0.1021817,0.1250321,phi_mem_ppc,80%,0.23716216216216218
0.1044887,0.12265805,phi_mem_ppc,70%,0.23716216216216218
0.10490736,0.122269,phi_mem_ppc,68%,0.23716216216216218
0.10639320000000001,0.12084639999999999,phi_mem_ppc,60%,0.23716216216216218
0.1078475,0.11940025,phi_mem_ppc,50%,0.23716216216216218
0.109147,0.1180506,phi_mem_ppc,40%,0.23716216216216218
0.11025929999999999,0.1168344,phi_mem_ppc,30%,0.23716216216216218
0.1113924,0.115688,phi_mem_ppc,20%,0.23716216216216218
0.112477,0.114617,phi_mem_ppc,10%,0.23716216216216218
0.113591,0.113591,phi_mem_ppc,median,0.23716216216216218
0.094961235,0.13182577499999998,phi_mem_ppc,95%,0.24324324324324326
0.09837765000000001,0.1285753,phi_mem_ppc,90%,0.24324324324324326
0.1020224,0.12495120000000001,phi_mem_ppc,80%,0.24324324324324326
0.10437055,0.1226126,phi_mem_ppc,70%,0.24324324324324326
0.10479,0.122203,phi_mem_ppc,68%,0.24324324324324326
0.1062118,0.120785,phi_mem_ppc,60%,0.24324324324324326
0.1077005,0.11938575,phi_mem_ppc,50%,0.24324324324324326
0.1090014,0.1180193,phi_mem_ppc,40%,0.24324324324324326
0.1102103,0.116782,phi_mem_ppc,30%,0.24324324324324326
0.111372,0.1156062,phi_mem_ppc,20%,0.24324324324324326
0.112464,0.11452245,phi_mem_ppc,10%,0.24324324324324326
0.113528,0.113528,phi_mem_ppc,median,0.24324324324324326
0.0945974525,0.131793,phi_mem_ppc,95%,0.24932432432432433
0.09800412,0.1284703,phi_mem_ppc,90%,0.24932432432432433
0.1017878,0.1247161,phi_mem_ppc,80%,0.24932432432432433
0.1041277,0.12239215,phi_mem_ppc,70%,0.24932432432432433
0.10451668,0.12205832,phi_mem_ppc,68%,0.24932432432432433
0.10593079999999999,0.120592,phi_mem_ppc,60%,0.24932432432432433
0.10739925,0.1191445,phi_mem_ppc,50%,0.24932432432432433
0.1087641,0.1178013,phi_mem_ppc,40%,0.24932432432432433
0.10991895,0.1165777,phi_mem_ppc,30%,0.24932432432432433
0.11105860000000001,0.115435,phi_mem_ppc,20%,0.24932432432432433
0.11217855,0.11437545,phi_mem_ppc,10%,0.24932432432432433
0.1132655,0.1132655,phi_mem_ppc,median,0.24932432432432433
0.0944142125,0.1312211,phi_mem_ppc,95%,0.2554054054054054
0.098216705,0.12794930000000002,phi_mem_ppc,90%,0.2554054054054054
0.1016899,0.12445729999999999,phi_mem_ppc,80%,0.2554054054054054
0.10397384999999999,0.12204219999999999,phi_mem_ppc,70%,0.2554054054054054
0.10436868,0.12158379999999999,phi_mem_ppc,68%,0.2554054054054054
0.10575720000000001,0.120236,phi_mem_ppc,60%,0.2554054054054054
0.10722875000000001,0.11889325,phi_mem_ppc,50%,0.2554054054054054
0.1084997,0.11767129999999999,phi_mem_ppc,40%,0.2554054054054054
0.10970165,0.1164197,phi_mem_ppc,30%,0.2554054054054054
0.1108396,0.1152334,phi_mem_ppc,20%,0.2554054054054054
0.111954,0.114084,phi_mem_ppc,10%,0.2554054054054054
0.112995,0.112995,phi_mem_ppc,median,0.2554054054054054
0.09406682,0.13139917499999998,phi_mem_ppc,95%,0.2614864864864865
0.09736394000000001,0.1281242,phi_mem_ppc,90%,0.2614864864864865
0.10123270000000001,0.12435420000000001,phi_mem_ppc,80%,0.2614864864864865
0.10364055,0.12203015,phi_mem_ppc,70%,0.2614864864864865
0.10402468000000001,0.12161764,phi_mem_ppc,68%,0.2614864864864865
0.1054122,0.120197,phi_mem_ppc,60%,0.2614864864864865
0.10690374999999999,0.11869225,phi_mem_ppc,50%,0.2614864864864865
0.1081967,0.1173626,phi_mem_ppc,40%,0.2614864864864865
0.10944865000000001,0.1161577,phi_mem_ppc,30%,0.2614864864864865
0.11061879999999999,0.115014,phi_mem_ppc,20%,0.2614864864864865
0.11172865,0.11390445,phi_mem_ppc,10%,0.2614864864864865
0.11280950000000001,0.11280950000000001,phi_mem_ppc,median,0.2614864864864865
0.0936854025,0.13142725,phi_mem_ppc,95%,0.2675675675675676
0.09716419500000001,0.12790834999999998,phi_mem_ppc,90%,0.2675675675675676
0.1009149,0.1241173,phi_mem_ppc,80%,0.2675675675675676
0.10327555000000001,0.12188,phi_mem_ppc,70%,0.2675675675675676
0.10361284,0.121508,phi_mem_ppc,68%,0.2675675675675676
0.1050876,0.12007,phi_mem_ppc,60%,0.2675675675675676
0.10661,0.11851924999999999,phi_mem_ppc,50%,0.2675675675675676
0.1078497,0.1171499,phi_mem_ppc,40%,0.2675675675675676
0.10909429999999999,0.11587405,phi_mem_ppc,30%,0.2675675675675676
0.1102904,0.1146334,phi_mem_ppc,20%,0.2675675675675676
0.1113551,0.1135279,phi_mem_ppc,10%,0.2675675675675676
0.11244,0.11244,phi_mem_ppc,median,0.2675675675675676
0.09337753750000001,0.13158145,phi_mem_ppc,95%,0.2736486486486487
0.09680355,0.12811005,phi_mem_ppc,90%,0.2736486486486487
0.1005635,0.1243732,phi_mem_ppc,80%,0.2736486486486487
0.10288975,0.1217729,phi_mem_ppc,70%,0.2736486486486487
0.10332268,0.12139616,phi_mem_ppc,68%,0.2736486486486487
0.1047906,0.119921,phi_mem_ppc,60%,0.2736486486486487
0.10630975000000001,0.118425,phi_mem_ppc,50%,0.2736486486486487
0.1077187,0.11705360000000001,phi_mem_ppc,40%,0.2736486486486487
0.1089429,0.11584335,phi_mem_ppc,30%,0.2736486486486487
0.110149,0.1147208,phi_mem_ppc,20%,0.2736486486486487
0.11130265,0.113542,phi_mem_ppc,10%,0.2736486486486487
0.112425,0.112425,phi_mem_ppc,median,0.2736486486486487
0.0927837925,0.13141505,phi_mem_ppc,95%,0.27972972972972976
0.09636757500000001,0.1279331,phi_mem_ppc,90%,0.27972972972972976
0.1000403,0.12397520000000001,phi_mem_ppc,80%,0.27972972972972976
0.1024057,0.12156815,phi_mem_ppc,70%,0.27972972972972976
0.10279384,0.12121248,phi_mem_ppc,68%,0.27972972972972976
0.104358,0.11970120000000001,phi_mem_ppc,60%,0.27972972972972976
0.105923,0.1181765,phi_mem_ppc,50%,0.27972972972972976
0.1072587,0.1167723,phi_mem_ppc,40%,0.27972972972972976
0.10853,0.1154877,phi_mem_ppc,30%,0.27972972972972976
0.10974779999999999,0.114314,phi_mem_ppc,20%,0.27972972972972976
0.11088055,0.11316635,phi_mem_ppc,10%,0.27972972972972976
0.11201,0.11201,phi_mem_ppc,median,0.27972972972972976
0.092197505,0.13179905,phi_mem_ppc,95%,0.28581081081081083
0.09582215999999999,0.1279701,phi_mem_ppc,90%,0.28581081081081083
0.09969675,0.124108,phi_mem_ppc,80%,0.28581081081081083
0.10224385,0.12166415,phi_mem_ppc,70%,0.28581081081081083
0.10263268,0.12127716,phi_mem_ppc,68%,0.28581081081081083
0.1041324,0.1197536,phi_mem_ppc,60%,0.28581081081081083
0.10576274999999999,0.1182505,phi_mem_ppc,50%,0.28581081081081083
0.107151,0.1167863,phi_mem_ppc,40%,0.28581081081081083
0.10844329999999999,0.11547639999999999,phi_mem_ppc,30%,0.28581081081081083
0.1096616,0.114273,phi_mem_ppc,20%,0.28581081081081083
0.110767,0.113111,phi_mem_ppc,10%,0.28581081081081083
0.1119785,0.1119785,phi_mem_ppc,median,0.28581081081081083
0.091509405,0.13109030000000002,phi_mem_ppc,95%,0.2918918918918919
0.094986875,0.12759410000000002,phi_mem_ppc,90%,0.2918918918918919
0.09906987,0.1238103,phi_mem_ppc,80%,0.2918918918918919
0.10173834999999999,0.121296,phi_mem_ppc,70%,0.2918918918918919
0.10218168,0.120856,phi_mem_ppc,68%,0.2918918918918919
0.1037446,0.1194052,phi_mem_ppc,60%,0.2918918918918919
0.105366,0.11781125,phi_mem_ppc,50%,0.2918918918918919
0.1067237,0.1164373,phi_mem_ppc,40%,0.2918918918918919
0.1080453,0.1151297,phi_mem_ppc,30%,0.2918918918918919
0.109234,0.113829,phi_mem_ppc,20%,0.2918918918918919
0.11037620000000001,0.112664,phi_mem_ppc,10%,0.2918918918918919
0.111512,0.111512,phi_mem_ppc,median,0.2918918918918919
0.09114733000000001,0.13122820000000002,phi_mem_ppc,95%,0.297972972972973
0.094976085,0.1278562,phi_mem_ppc,90%,0.297972972972973
0.09887731000000001,0.12372029999999999,phi_mem_ppc,80%,0.297972972972973
0.10135084999999999,0.1211423,phi_mem_ppc,70%,0.297972972972973
0.10174684,0.120728,phi_mem_ppc,68%,0.297972972972973
0.10323840000000001,0.1192762,phi_mem_ppc,60%,0.297972972972973
0.104855,0.11771,phi_mem_ppc,50%,0.297972972972973
0.1063421,0.1162699,phi_mem_ppc,40%,0.297972972972973
0.10767665,0.11491735,phi_mem_ppc,30%,0.297972972972973
0.1088398,0.113617,phi_mem_ppc,20%,0.297972972972973
0.11006555,0.112435,phi_mem_ppc,10%,0.297972972972973
0.111241,0.111241,phi_mem_ppc,median,0.297972972972973
0.09090198,0.131522325,phi_mem_ppc,95%,0.30405405405405406
0.09469045000000001,0.1274774,phi_mem_ppc,90%,0.30405405405405406
0.09868102,0.12347920000000001,phi_mem_ppc,80%,0.30405405405405406
0.101206,0.120996,phi_mem_ppc,70%,0.30405405405405406
0.10165136000000001,0.12055431999999999,phi_mem_ppc,68%,0.30405405405405406
0.1031018,0.119108,phi_mem_ppc,60%,0.30405405405405406
0.104726,0.11745825,phi_mem_ppc,50%,0.30405405405405406
0.1061384,0.1161426,phi_mem_ppc,40%,0.30405405405405406
0.10744,0.114788,phi_mem_ppc,30%,0.30405405405405406
0.1086606,0.11350919999999999,phi_mem_ppc,20%,0.30405405405405406
0.109882,0.1122829,phi_mem_ppc,10%,0.30405405405405406
0.1110755,0.1110755,phi_mem_ppc,median,0.30405405405405406
0.09048443249999999,0.131864475,phi_mem_ppc,95%,0.31013513513513513
0.09412026,0.12759035,phi_mem_ppc,90%,0.31013513513513513
0.09815256,0.1236464,phi_mem_ppc,80%,0.31013513513513513
0.1007287,0.12096745,phi_mem_ppc,70%,0.31013513513513513
0.10114984,0.1205738,phi_mem_ppc,68%,0.31013513513513513
0.1025586,0.1190776,phi_mem_ppc,60%,0.31013513513513513
0.104253,0.11735475000000001,phi_mem_ppc,50%,0.31013513513513513
0.1056378,0.11585029999999999,phi_mem_ppc,40%,0.31013513513513513
0.1070903,0.1144674,phi_mem_ppc,30%,0.31013513513513513
0.108368,0.11324279999999999,phi_mem_ppc,20%,0.31013513513513513
0.1096541,0.11198745,phi_mem_ppc,10%,0.31013513513513513
0.11082600000000001,0.11082600000000001,phi_mem_ppc,median,0.31013513513513513
0.0901522825,0.13092679999999998,phi_mem_ppc,95%,0.3162162162162162
0.093711445,0.1272591,phi_mem_ppc,90%,0.3162162162162162
0.09795845,0.1233731,phi_mem_ppc,80%,0.3162162162162162
0.10040965,0.1206966,phi_mem_ppc,70%,0.3162162162162162
0.100794,0.12022796,phi_mem_ppc,68%,0.3162162162162162
0.102351,0.1186282,phi_mem_ppc,60%,0.3162162162162162
0.104047,0.11698225000000001,phi_mem_ppc,50%,0.3162162162162162
0.10551139999999999,0.1155383,phi_mem_ppc,40%,0.3162162162162162
0.10689065,0.114241,phi_mem_ppc,30%,0.3162162162162162
0.10820160000000001,0.1130494,phi_mem_ppc,20%,0.3162162162162162
0.1094051,0.1118049,phi_mem_ppc,10%,0.3162162162162162
0.1106525,0.1106525,phi_mem_ppc,median,0.3162162162162162
0.0893483675,0.131287125,phi_mem_ppc,95%,0.32229729729729734
0.093327515,0.1274818,phi_mem_ppc,90%,0.32229729729729734
0.09728136000000001,0.1233195,phi_mem_ppc,80%,0.32229729729729734
0.1000094,0.120689,phi_mem_ppc,70%,0.32229729729729734
0.10047868,0.12025416,phi_mem_ppc,68%,0.32229729729729734
0.10223,0.1186994,phi_mem_ppc,60%,0.32229729729729734
0.10386175,0.11705425,phi_mem_ppc,50%,0.32229729729729734
0.105273,0.1155833,phi_mem_ppc,40%,0.32229729729729734
0.10658495,0.114209,phi_mem_ppc,30%,0.32229729729729734
0.1078516,0.1128738,phi_mem_ppc,20%,0.32229729729729734
0.1091751,0.111582,phi_mem_ppc,10%,0.32229729729729734
0.1104165,0.1104165,phi_mem_ppc,median,0.32229729729729734
0.08910572,0.13126405,phi_mem_ppc,95%,0.3283783783783784
0.093059675,0.12719239999999998,phi_mem_ppc,90%,0.3283783783783784
0.09716887,0.1230258,phi_mem_ppc,80%,0.3283783783783784
0.09964417,0.1206096,phi_mem_ppc,70%,0.3283783783783784
0.10009172,0.12017732,phi_mem_ppc,68%,0.3283783783783784
0.1016294,0.118625,phi_mem_ppc,60%,0.3283783783783784
0.10344275,0.116927,phi_mem_ppc,50%,0.3283783783783784
0.10497089999999999,0.11546419999999999,phi_mem_ppc,40%,0.3283783783783784
0.106312,0.11405570000000001,phi_mem_ppc,30%,0.3283783783783784
0.107659,0.1127248,phi_mem_ppc,20%,0.3283783783783784
0.108882,0.11137545,phi_mem_ppc,10%,0.3283783783783784
0.110132,0.110132,phi_mem_ppc,median,0.3283783783783784
0.08832876249999999,0.131198175,phi_mem_ppc,95%,0.3344594594594595
0.09228927499999999,0.12746339999999998,phi_mem_ppc,90%,0.3344594594594595
0.09665382,0.1232195,phi_mem_ppc,80%,0.3344594594594595
0.09928131,0.120552,phi_mem_ppc,70%,0.3344594594594595
0.099781048,0.12003864,phi_mem_ppc,68%,0.3344594594594595
0.1013246,0.1183666,phi_mem_ppc,60%,0.3344594594594595
0.10312925,0.11662475,phi_mem_ppc,50%,0.3344594594594595
0.1046577,0.11508929999999999,phi_mem_ppc,40%,0.3344594594594595
0.106017,0.11360835,phi_mem_ppc,30%,0.3344594594594595
0.1073338,0.11226420000000001,phi_mem_ppc,20%,0.3344594594594595
0.10855,0.11101145,phi_mem_ppc,10%,0.3344594594594595
0.1096995,0.1096995,phi_mem_ppc,median,0.3344594594594595
0.08798329,0.13173102499999997,phi_mem_ppc,95%,0.34054054054054056
0.09177488,0.12742765,phi_mem_ppc,90%,0.34054054054054056
0.09595722000000001,0.123222,phi_mem_ppc,80%,0.34054054054054056
0.098716635,0.12043115,phi_mem_ppc,70%,0.34054054054054056
0.099168484,0.11996632,phi_mem_ppc,68%,0.34054054054054056
0.100824,0.11831660000000001,phi_mem_ppc,60%,0.34054054054054056
0.10262475,0.1165595,phi_mem_ppc,50%,0.34054054054054056
0.104157,0.115001,phi_mem_ppc,40%,0.34054054054054056
0.10568,0.1135394,phi_mem_ppc,30%,0.34054054054054056
0.10706260000000001,0.1121824,phi_mem_ppc,20%,0.34054054054054056
0.10842165000000001,0.11092534999999999,phi_mem_ppc,10%,0.34054054054054056
0.109686,0.109686,phi_mem_ppc,median,0.34054054054054056
0.0873000675,0.131283225,phi_mem_ppc,95%,0.34662162162162163
0.091224155,0.12720879999999998,phi_mem_ppc,90%,0.34662162162162163
0.09559402,0.1230753,phi_mem_ppc,80%,0.34662162162162163
0.09837143500000001,0.12038015,phi_mem_ppc,70%,0.34662162162162163
0.09886502800000001,0.11994379999999999,phi_mem_ppc,68%,0.34662162162162163
0.1005916,0.11833439999999999,phi_mem_ppc,60%,0.34662162162162163
0.10244175,0.1165705,phi_mem_ppc,50%,0.34662162162162163
0.1040735,0.115031,phi_mem_ppc,40%,0.34662162162162163
0.105536,0.11353935,phi_mem_ppc,30%,0.34662162162162163
0.1069216,0.1121186,phi_mem_ppc,20%,0.34662162162162163
0.1082032,0.110772,phi_mem_ppc,10%,0.34662162162162163
0.109505,0.109505,phi_mem_ppc,median,0.34662162162162163
0.08698935000000001,0.13191334999999998,phi_mem_ppc,95%,0.3527027027027027
0.090804475,0.12756435,phi_mem_ppc,90%,0.3527027027027027
0.09523091,0.1232563,phi_mem_ppc,80%,0.3527027027027027
0.098042995,0.12033115,phi_mem_ppc,70%,0.3527027027027027
0.098502552,0.11986732,phi_mem_ppc,68%,0.3527027027027027
0.1003346,0.118209,phi_mem_ppc,60%,0.3527027027027027
0.102222,0.11641800000000001,phi_mem_ppc,50%,0.3527027027027027
0.10385720000000001,0.1149269,phi_mem_ppc,40%,0.3527027027027027
0.1053326,0.11336575,phi_mem_ppc,30%,0.3527027027027027
0.1067136,0.11199339999999999,phi_mem_ppc,20%,0.3527027027027027
0.107991,0.11068135,phi_mem_ppc,10%,0.3527027027027027
0.109361,0.109361,phi_mem_ppc,median,0.3527027027027027
0.0858494325,0.131509,phi_mem_ppc,95%,0.3587837837837838
0.09048319,0.12753655,phi_mem_ppc,90%,0.3587837837837838
0.09499489,0.1230265,phi_mem_ppc,80%,0.3587837837837838
0.09780821,0.12026629999999999,phi_mem_ppc,70%,0.3587837837837838
0.098210448,0.11980016,phi_mem_ppc,68%,0.3587837837837838
0.09989018,0.1181602,phi_mem_ppc,60%,0.3587837837837838
0.101804,0.11623425000000001,phi_mem_ppc,50%,0.3587837837837838
0.103454,0.1145839,phi_mem_ppc,40%,0.3587837837837838
0.10492365000000001,0.11312005,phi_mem_ppc,30%,0.3587837837837838
0.1063742,0.1117524,phi_mem_ppc,20%,0.3587837837837838
0.10771155,0.1103349,phi_mem_ppc,10%,0.3587837837837838
0.1090095,0.1090095,phi_mem_ppc,median,0.3587837837837838
0.0859752625,0.132112025,phi_mem_ppc,95%,0.3648648648648649
0.09003536000000001,0.12768139999999997,phi_mem_ppc,90%,0.3648648648648649
0.09448568,0.12295539999999999,phi_mem_ppc,80%,0.3648648648648649
0.09732687,0.12005529999999999,phi_mem_ppc,70%,0.3648648648648649
0.09774146,0.11956232,phi_mem_ppc,68%,0.3648648648648649
0.09950010000000001,0.1178222,phi_mem_ppc,60%,0.3648648648648649
0.10139175,0.115917,phi_mem_ppc,50%,0.3648648648648649
0.1029554,0.11428329999999999,phi_mem_ppc,40%,0.3648648648648649
0.1044113,0.1127978,phi_mem_ppc,30%,0.3648648648648649
0.1058876,0.1113564,phi_mem_ppc,20%,0.3648648648648649
0.107301,0.109893,phi_mem_ppc,10%,0.3648648648648649
0.108623,0.108623,phi_mem_ppc,median,0.3648648648648649
0.0848483425,0.13189652500000001,phi_mem_ppc,95%,0.370945945945946
0.08919725499999999,0.12742625000000002,phi_mem_ppc,90%,0.370945945945946
0.09401217,0.1228796,phi_mem_ppc,80%,0.370945945945946
0.096953655,0.1199493,phi_mem_ppc,70%,0.370945945945946
0.09741996,0.11942915999999999,phi_mem_ppc,68%,0.370945945945946
0.09923947999999999,0.1176638,phi_mem_ppc,60%,0.370945945945946
0.10114975000000001,0.11592225,phi_mem_ppc,50%,0.370945945945946
0.102781,0.1142736,phi_mem_ppc,40%,0.370945945945946
0.10425965000000001,0.112781,phi_mem_ppc,30%,0.370945945945946
0.10564860000000001,0.1113184,phi_mem_ppc,20%,0.370945945945946
0.10713555,0.10994045,phi_mem_ppc,10%,0.370945945945946
0.10852049999999999,0.10852049999999999,phi_mem_ppc,median,0.370945945945946
0.0844223425,0.132052275,phi_mem_ppc,95%,0.37702702702702706
0.088900085,0.12755205,phi_mem_ppc,90%,0.37702702702702706
0.09347352,0.122977,phi_mem_ppc,80%,0.37702702702702706
0.096590695,0.1200439,phi_mem_ppc,70%,0.37702702702702706
0.097043796,0.1194938,phi_mem_ppc,68%,0.37702702702702706
0.09890448,0.1176056,phi_mem_ppc,60%,0.37702702702702706
0.100867,0.1156875,phi_mem_ppc,50%,0.37702702702702706
0.1025044,0.1139525,phi_mem_ppc,40%,0.37702702702702706
