strain,carbon_source,date,inducer_conc,replicate,entry,name,synonyms,intensity,norm_intensity,common_intensity,mass_frac,rel_mass_frac,localization
relA,glucose,2024-05-23,0,1,RBSC_ECOLI,rbsC,b3750 JW3729,5.7e-06,0.316792459050069,34622000.0,5.69852460807318e-06,0.0005065959817893,phi_mem
relA,glucose,2024-05-23,2,1,RBSC_ECOLI,rbsC,b3750 JW3729,5.05e-06,0.266807581515013,34622000.0,5.051268286358738e-06,0.0004266630875992,phi_mem
relA,glucose,2024-05-25,4,1,RBSC_ECOLI,rbsC,b3750 JW3729,2.17e-06,0.110298735913146,34622000.0,2.1720397227408125e-06,0.0001763832907437,phi_mem
lacZ,glucose,2024-05-25,0,1,RBSC_ECOLI,rbsC,b3750 JW3729,2.68e-06,0.147608841429359,34622000.0,2.684941326766416e-06,0.0002360474304499,phi_mem
lacZ,glucose,2024-05-28,1,1,RBSC_ECOLI,rbsC,b3750 JW3729,4.66e-06,0.252111981340297,34622000.0,4.662025567807187e-06,0.0004031627428598,phi_mem
lacZ,glucose,2024-05-29,3,1,RBSC_ECOLI,rbsC,b3750 JW3729,5.44e-06,0.294084232705991,34622000.0,5.44162019612477e-06,0.0004702823136737,phi_mem
lacZ,glucose,2024-05-25,5,1,RBSC_ECOLI,rbsC,b3750 JW3729,4.81e-06,0.261307589584925,34622000.0,4.8101225878989415e-06,0.0004178678220174,phi_mem
wildtype,glucose,2024-05-22,0,1,RCSD_ECOLI,rcsD,yojN yojP yojQ b2216 JW2204,3.07e-06,0.891953816534094,6868100.0,3.072657717348869e-06,0.0001017379,phi_mem
wildtype,glucose+acetate,2024-05-22,0,1,RCSD_ECOLI,rcsD,yojN yojP yojQ b2216 JW2204,3.06e-06,0.863430018596805,6868100.0,3.0635029498246933e-06,9.84844229159057e-05,phi_mem
wildtype,glycerol,2024-05-22,0,1,RCSD_ECOLI,rcsD,yojN yojP yojQ b2216 JW2204,4.32e-06,1.15133333689898,6868100.0,4.320487628282862e-06,0.0001313232072387,phi_mem
wildtype,sorbitol,2024-05-22,0,1,RCSD_ECOLI,rcsD,yojN yojP yojQ b2216 JW2204,4.17e-06,1.08732674508313,6868100.0,4.166585537793082e-06,0.0001240224971382,phi_mem
wildtype,glucoseCAA,2024-05-24,0,1,RCSD_ECOLI,rcsD,yojN yojP yojQ b2216 JW2204,2.65e-06,0.744038464830646,6868100.0,2.654478693451313e-06,8.486640174401937e-05,phi_mem
wildtype,LB,2024-05-24,0,1,RCSD_ECOLI,rcsD,yojN yojP yojQ b2216 JW2204,1.35e-06,0.381099910321722,6868100.0,1.3515773176024413e-06,4.346895976854458e-05,phi_mem
wildtype,acetate,2024-05-25,0,1,RCSD_ECOLI,rcsD,yojN yojP yojQ b2216 JW2204,4.31e-06,1.15514680956977,6868100.0,4.305645428097758e-06,0.0001317581789761,phi_mem
meshI,glucose,2024-05-23,0,1,RCSD_ECOLI,rcsD,yojN yojP yojQ b2216 JW2204,3.28e-06,0.957904044799547,6868100.0,3.279234596654666e-06,0.0001092603048643,phi_mem
meshI,glucose,2024-05-23,100,1,RCSD_ECOLI,rcsD,yojN yojP yojQ b2216 JW2204,3.06e-06,0.882689979551744,6868100.0,3.062329679400489e-06,0.0001006812496409,phi_mem
relA,glucose,2024-05-23,0,1,RCSD_ECOLI,rcsD,yojN yojP yojQ b2216 JW2204,2.73e-06,0.764486206947926,6868100.0,2.7279832851778708e-06,8.71987089825681e-05,phi_mem
relA,glucose,2024-05-23,2,1,RCSD_ECOLI,rcsD,yojN yojP yojQ b2216 JW2204,4.37e-06,1.163306679884,6868100.0,4.368988979362593e-06,0.0001326889088577,phi_mem
relA,glucose,2024-05-25,4,1,RCSD_ECOLI,rcsD,yojN yojP yojQ b2216 JW2204,6.61e-06,1.6930920874997,6868100.0,6.613970693072699e-06,0.0001931172111109,phi_mem
lacZ,glucose,2024-05-25,0,1,RCSD_ECOLI,rcsD,yojN yojP yojQ b2216 JW2204,3.73e-06,1.03459169978534,6868100.0,3.733153742536449e-06,0.0001180074404553,phi_mem
lacZ,glucose,2024-05-28,1,1,RCSD_ECOLI,rcsD,yojN yojP yojQ b2216 JW2204,3.89e-06,1.05921095740451,6868100.0,3.885510511031649e-06,0.000120815558458,phi_mem
lacZ,glucose,2024-05-29,3,1,RCSD_ECOLI,rcsD,yojN yojP yojQ b2216 JW2204,4.24e-06,1.15465290750032,6868100.0,4.238306861816681e-06,0.0001317018435936,phi_mem
lacZ,glucose,2024-05-25,5,1,RCSD_ECOLI,rcsD,yojN yojP yojQ b2216 JW2204,3.05e-06,0.834692600687063,6868100.0,3.0480012608472983e-06,9.520657994313808e-05,phi_mem
wildtype,glucose,2024-05-22,0,1,RCSF_ECOLI,rcsF,b0196 JW0192,6.44e-05,0.799403588014736,160551100.0,6.437460611854316e-05,0.0001083838999999,phi_mem
wildtype,glucose+acetate,2024-05-22,0,1,RCSF_ECOLI,rcsF,b0196 JW0192,8.91e-05,1.07403491935876,160551100.0,8.908123643372763e-05,0.000145618677526,phi_mem
wildtype,glycerol,2024-05-22,0,1,RCSF_ECOLI,rcsF,b0196 JW0192,6.95e-05,0.792805735416952,160551100.0,6.954647859320574e-05,0.0001074893568594,phi_mem
wildtype,sorbitol,2024-05-22,0,1,RCSF_ECOLI,rcsF,b0196 JW0192,6.53e-05,0.728893527620351,160551100.0,6.529215469460632e-05,9.882407884163148e-05,phi_mem
wildtype,glucoseCAA,2024-05-24,0,1,RCSF_ECOLI,rcsF,b0196 JW0192,7.79e-05,0.933744740186518,160551100.0,7.787332165372811e-05,0.000126598001389,phi_mem
wildtype,LB,2024-05-24,0,1,RCSF_ECOLI,rcsF,b0196 JW0192,0.0001471973474752,1.77550238603044,160551100.0,0.0001471973474752,0.0002407243048973,phi_mem
wildtype,acetate,2024-05-25,0,1,RCSF_ECOLI,rcsF,b0196 JW0192,7.96e-05,0.91322006553393,160551100.0,7.957070401329952e-05,0.0001238152464472,phi_mem
meshI,glucose,2024-05-23,0,1,RCSF_ECOLI,rcsF,b0196 JW0192,7.94e-05,0.991674039336852,160551100.0,7.935898413665424e-05,0.0001344521109531,phi_mem
meshI,glucose,2024-05-23,100,1,RCSF_ECOLI,rcsF,b0196 JW0192,7.77e-05,0.957535490307482,160551100.0,7.765605108372056e-05,0.0001298235739542,phi_mem
relA,glucose,2024-05-23,0,1,RCSF_ECOLI,rcsF,b0196 JW0192,8.23e-05,0.987018188464585,160551100.0,8.23329889857223e-05,0.0001338208662565,phi_mem
relA,glucose,2024-05-23,2,1,RCSF_ECOLI,rcsF,b0196 JW0192,0.0001133869942083,1.29151614565388,160551100.0,0.0001133869942083,0.0001751049893665,phi_mem
relA,glucose,2024-05-25,4,1,RCSF_ECOLI,rcsF,b0196 JW0192,0.0001539946309156,1.68634806096294,160551100.0,0.0001539946309156,0.0002286366765734,phi_mem
lacZ,glucose,2024-05-25,0,1,RCSF_ECOLI,rcsF,b0196 JW0192,6.43e-05,0.76273593435182,160551100.0,6.433655008867325e-05,0.0001034124645856,phi_mem
lacZ,glucose,2024-05-28,1,1,RCSF_ECOLI,rcsF,b0196 JW0192,7.12e-05,0.83079718740353,160551100.0,7.12421990464323e-05,0.0001126402741116,phi_mem
lacZ,glucose,2024-05-29,3,1,RCSF_ECOLI,rcsF,b0196 JW0192,7.04e-05,0.820919270165043,160551100.0,7.043979278567652e-05,0.0001113010166824,phi_mem
lacZ,glucose,2024-05-25,5,1,RCSF_ECOLI,rcsF,b0196 JW0192,8.08e-05,0.946477652006201,160551100.0,8.079335041025451e-05,0.0001283243417033,phi_mem
wildtype,glucose,2024-05-22,0,2,RCSF_ECOLI,rcsF,b0196 JW0192,0.0001183120437315,0.882247888872425,284646300.0,0.0001183120437315,0.0001083838999999,phi_mem
wildtype,glucose+acetate,2024-05-22,0,2,RCSF_ECOLI,rcsF,b0196 JW0192,0.0001359368523875,0.978295551352913,284646300.0,0.0001359368523875,0.0001201833277762,phi_mem
wildtype,glycerol,2024-05-22,0,2,RCSF_ECOLI,rcsF,b0196 JW0192,0.0001125606541497,0.744209769782679,284646300.0,0.0001125606541497,9.142595667782049e-05,phi_mem
wildtype,sorbitol,2024-05-22,0,2,RCSF_ECOLI,rcsF,b0196 JW0192,0.0001493782460845,0.96684594314807,284646300.0,0.0001493782460845,0.0001187767466936,phi_mem
wildtype,glucoseCAA,2024-05-24,0,2,RCSF_ECOLI,rcsF,b0196 JW0192,0.0001200055622022,0.86059974562475,284646300.0,0.0001200055622022,0.0001057244318136,phi_mem
wildtype,LB,2024-05-24,0,2,RCSF_ECOLI,rcsF,b0196 JW0192,0.0001252058758208,0.921022056100007,284646300.0,0.0001252058758208,0.0001131472953182,phi_mem
wildtype,acetate,2024-05-25,0,2,RCSF_ECOLI,rcsF,b0196 JW0192,0.0001213646255687,0.816939000844117,284646300.0,0.0001213646255687,0.0001003607218451,phi_mem
meshI,glucose,2024-05-23,0,2,RCSF_ECOLI,rcsF,b0196 JW0192,0.0001219091479348,0.898720046565363,284646300.0,0.0001219091479348,0.0001104074998461,phi_mem
meshI,glucose,2024-05-23,100,2,RCSF_ECOLI,rcsF,b0196 JW0192,0.0001363295476955,0.994526730592945,284646300.0,0.0001363295476955,0.0001221773234886,phi_mem
relA,glucose,2024-05-23,0,2,RCSF_ECOLI,rcsF,b0196 JW0192,0.0001184556956879,0.826940203318401,284646300.0,0.0001184556956879,0.0001015893666994,phi_mem
relA,glucose,2024-05-26,2,2,RCSF_ECOLI,rcsF,b0196 JW0192,0.0001890310160663,1.30300419273752,284646300.0,0.0001890310160663,0.0001600736912,phi_mem
relA,glucose,2024-05-25,4,2,RCSF_ECOLI,rcsF,b0196 JW0192,0.0002726550939188,1.78294738941079,284646300.0,0.0002726550939188,0.0002190345751987,phi_mem
lacZ,glucose,2024-05-25,0,2,RCSF_ECOLI,rcsF,b0196 JW0192,0.0001127927080872,0.792829400252188,284646300.0,0.0001127927080872,9.739886433031608e-05,phi_mem
lacZ,glucose,2024-05-28,1,2,RCSF_ECOLI,rcsF,b0196 JW0192,0.0001368908796283,0.975030793307835,284646300.0,0.0001368908796283,0.0001197822531872,phi_mem
lacZ,glucose,2024-05-26,3,2,RCSF_ECOLI,rcsF,b0196 JW0192,0.0001257656894492,0.87483013620718,284646300.0,0.0001257656894492,0.0001074726312134,phi_mem
lacZ,glucose,2024-05-25,5,2,RCSF_ECOLI,rcsF,b0196 JW0192,0.0001253406992413,0.865090892233618,284646300.0,0.0001253406992413,0.0001062761678858,phi_mem
wildtype,glucose,2024-05-22,0,1,RELA_ECOLI,relA,b2784 JW2755,3.56e-05,0.385422998242645,184338600.0,3.563601363857202e-05,0.000115566925,phiX-relA
wildtype,glucose+acetate,2024-05-22,0,1,RELA_ECOLI,relA,b2784 JW2755,2.82e-05,0.296538811540323,184338600.0,2.823919919659168e-05,8.891549998086712e-05,phiX-relA
wildtype,glycerol,2024-05-22,0,1,RELA_ECOLI,relA,b2784 JW2755,4.21e-05,0.417818290649197,184338600.0,4.208223612955221e-05,0.0001252804717913,phiX-relA
wildtype,sorbitol,2024-05-22,0,1,RELA_ECOLI,relA,b2784 JW2755,4.74e-05,0.460562568585441,184338600.0,4.736838140850128e-05,0.0001380971038682,phiX-relA
wildtype,glucoseCAA,2024-05-24,0,1,RELA_ECOLI,relA,b2784 JW2755,3.54e-05,0.369458104312809,184338600.0,3.537762940638892e-05,0.0001107799410684,phiX-relA
wildtype,LB,2024-05-24,0,1,RELA_ECOLI,relA,b2784 JW2755,2.06e-05,0.216586600587302,184338600.0,2.0616422606698565e-05,6.494227780958667e-05,phiX-relA
wildtype,acetate,2024-05-25,0,1,RELA_ECOLI,relA,b2784 JW2755,5.61e-05,0.561097123379307,184338600.0,5.613307021760929e-05,0.0001682418264373,phiX-relA
meshI,glucose,2024-05-23,0,1,RELA_ECOLI,relA,b2784 JW2755,3.01e-05,0.327497039241292,184338600.0,3.0091063222160733e-05,9.819815097772956e-05,phiX-relA
meshI,glucose,2024-05-23,100,1,RELA_ECOLI,relA,b2784 JW2755,4.82e-05,0.517403703595087,184338600.0,4.817846456688786e-05,0.000155140599499,phiX-relA
relA,glucose,2024-05-23,0,1,RELA_ECOLI,relA,b2784 JW2755,5.95e-05,0.621462253526075,184338600.0,5.952048772813085e-05,0.0001863419722513,phiX-relA
relA,glucose,2024-05-23,2,1,RELA_ECOLI,relA,b2784 JW2755,0.0002385253467223,2.36629089990822,184338600.0,0.0002385253467223,0.0007095190588126,phiX-relA
relA,glucose,2024-05-25,4,1,RELA_ECOLI,relA,b2784 JW2755,0.0007210054269394,6.87665398880614,184338600.0,0.0007210054269394,0.0020619261419241,phiX-relA
lacZ,glucose,2024-05-25,0,1,RELA_ECOLI,relA,b2784 JW2755,5.45e-05,0.56285949496333,184338600.0,5.451130229101575e-05,0.0001687702636753,phiX-relA
lacZ,glucose,2024-05-28,1,1,RELA_ECOLI,relA,b2784 JW2755,6e-05,0.609406032198633,184338600.0,6.00001100568808e-05,0.0001827269818842,phiX-relA
lacZ,glucose,2024-05-29,3,1,RELA_ECOLI,relA,b2784 JW2755,4.1e-05,0.416460737701618,184338600.0,4.102935434860077e-05,0.0001248734171516,phiX-relA
lacZ,glucose,2024-05-25,5,1,RELA_ECOLI,relA,b2784 JW2755,4.6e-05,0.469278988402124,184338600.0,4.599380748624352e-05,0.0001407106734782,phiX-relA
wildtype,glucose,2024-05-22,0,2,RELA_ECOLI,relA,b2784 JW2755,1.8e-05,0.267690623910971,142473700.0,1.7968037634250142e-05,0.000115566925,phiX-relA
wildtype,glucose+acetate,2024-05-22,0,2,RELA_ECOLI,relA,b2784 JW2755,2e-05,0.287755673395719,142473700.0,2.0013368220435e-05,0.0001242293728476,phiX-relA
wildtype,glycerol,2024-05-22,0,2,RELA_ECOLI,relA,b2784 JW2755,4.16e-05,0.549598711048265,142473700.0,4.160697163716373e-05,0.0002372717882003,phiX-relA
wildtype,sorbitol,2024-05-22,0,2,RELA_ECOLI,relA,b2784 JW2755,3.81e-05,0.492553349467445,142473700.0,3.8090135122401626e-05,0.0002126442651025,phiX-relA
wildtype,glucoseCAA,2024-05-24,0,2,RELA_ECOLI,relA,b2784 JW2755,2.55e-05,0.365647183144493,142473700.0,2.552063960206997e-05,0.0001578565583416,phiX-relA
wildtype,LB,2024-05-24,0,2,RELA_ECOLI,relA,b2784 JW2755,1.96e-05,0.287980884824322,142473700.0,1.959510078916366e-05,0.0001243266007291,phiX-relA
wildtype,acetate,2024-05-25,0,2,RELA_ECOLI,relA,b2784 JW2755,3.74e-05,0.503516123847869,142473700.0,3.744079250083376e-05,0.0002173770947628,phiX-relA
meshI,glucose,2024-05-23,0,2,RELA_ECOLI,relA,b2784 JW2755,1.93e-05,0.283830812673841,142473700.0,1.927083653334032e-05,0.0001225349388848,phiX-relA
meshI,glucose,2024-05-23,100,2,RELA_ECOLI,relA,b2784 JW2755,3.76e-05,0.547678082998703,142473700.0,3.757751484404469e-05,0.0002364426180391,phiX-relA
relA,glucose,2024-05-23,0,2,RELA_ECOLI,relA,b2784 JW2755,4.97e-05,0.692482890934962,142473700.0,4.965009101638446e-05,0.0002989574948545,phiX-relA
relA,glucose,2024-05-26,2,2,RELA_ECOLI,relA,b2784 JW2755,0.0002419024368448,3.33137734330462,142473700.0,0.0002419024368448,0.0014382163631865,phiX-relA
relA,glucose,2024-05-25,4,2,RELA_ECOLI,relA,b2784 JW2755,0.0004280105758122,5.59178227010332,142473700.0,0.0004280105758122,0.002414074399708,phiX-relA
lacZ,glucose,2024-05-25,0,2,RELA_ECOLI,relA,b2784 JW2755,4.11e-05,0.576818956246394,142473700.0,4.10742802223158e-05,0.0002490232645476,phiX-relA
lacZ,glucose,2024-05-28,1,2,RELA_ECOLI,relA,b2784 JW2755,4.5e-05,0.640192195377803,142473700.0,4.498789964975854e-05,0.0002763826478039,phiX-relA
lacZ,glucose,2024-05-26,3,2,RELA_ECOLI,relA,b2784 JW2755,3.67e-05,0.509831948976696,142473700.0,3.6685517355521866e-05,0.0002201037516711,phiX-relA
lacZ,glucose,2024-05-25,5,2,RELA_ECOLI,relA,b2784 JW2755,3.54e-05,0.488683186469451,142473700.0,3.543944650664244e-05,0.0002109734451448,phiX-relA
wildtype,glucose,2024-05-22,0,1,RLPA_ECOLI,rlpA,b0633 JW0628,0.0001086472683498,1.11784676399663,193776600.0,0.0001086472683498,0.0001606421,phi_mem
wildtype,glucose+acetate,2024-05-22,0,1,RLPA_ECOLI,rlpA,b0633 JW0628,0.000110733485533,1.10617309071548,193776600.0,0.000110733485533,0.0001589645146179,phi_mem
wildtype,glycerol,2024-05-22,0,1,RLPA_ECOLI,rlpA,b0633 JW0628,7.17e-05,0.677193212221181,193776600.0,7.169832402453266e-05,9.731722023152372e-05,phi_mem
wildtype,sorbitol,2024-05-22,0,1,RLPA_ECOLI,rlpA,b0633 JW0628,6.77e-05,0.626621165616392,193776600.0,6.774699140725395e-05,9.004967692456323e-05,phi_mem
wildtype,glucoseCAA,2024-05-24,0,1,RLPA_ECOLI,rlpA,b0633 JW0628,9.35e-05,0.928576811975466,193776600.0,9.346874507529098e-05,0.0001334427346318,phi_mem
wildtype,LB,2024-05-24,0,1,RLPA_ECOLI,rlpA,b0633 JW0628,9.96e-05,0.995268744265043,193776600.0,9.958802860298827e-05,0.0001430268139538,phi_mem
wildtype,acetate,2024-05-25,0,1,RLPA_ECOLI,rlpA,b0633 JW0628,7.03e-05,0.66895582780388,193776600.0,7.034986086540767e-05,9.61334526759677e-05,phi_mem
meshI,glucose,2024-05-23,0,1,RLPA_ECOLI,rlpA,b0633 JW0628,0.0001080679074815,1.11887492375466,193776600.0,0.0001080679074815,0.0001607898534738,phi_mem
meshI,glucose,2024-05-23,100,1,RLPA_ECOLI,rlpA,b0633 JW0628,0.0001067443960385,1.09052748478839,193776600.0,0.0001067443960385,0.0001567161357946,phi_mem
relA,glucose,2024-05-23,0,1,RLPA_ECOLI,rlpA,b0633 JW0628,0.0001120825450812,1.11327180857821,193776600.0,0.0001120825450812,0.0001599846481295,phi_mem
relA,glucose,2024-05-23,2,1,RLPA_ECOLI,rlpA,b0633 JW0628,0.0001505378156867,1.42067311256037,193776600.0,0.0001505378156867,0.0002041602834714,phi_mem
relA,glucose,2024-05-25,4,1,RLPA_ECOLI,rlpA,b0633 JW0628,0.0001721944522313,1.56232991108734,193776600.0,0.0001721944522313,0.0002245173183778,phi_mem
lacZ,glucose,2024-05-25,0,1,RLPA_ECOLI,rlpA,b0633 JW0628,9.03e-05,0.88679707147588,193776600.0,9.028089542436792e-05,0.00012743870486,phi_mem
lacZ,glucose,2024-05-28,1,1,RLPA_ECOLI,rlpA,b0633 JW0628,8.54e-05,0.824900327992283,193776600.0,8.537521713116766e-05,0.0001185437264277,phi_mem
lacZ,glucose,2024-05-29,3,1,RLPA_ECOLI,rlpA,b0633 JW0628,8.76e-05,0.845924090842437,193776600.0,8.760664699576488e-05,0.000121564982581,phi_mem
lacZ,glucose,2024-05-25,5,1,RLPA_ECOLI,rlpA,b0633 JW0628,9.53e-05,0.925357604407871,193776600.0,9.533731103208056e-05,0.000132980112848,phi_mem
wildtype,glucose,2024-05-22,0,2,RLPA_ECOLI,rlpA,b0633 JW0628,0.0001632815299324,1.21788764739763,284575200.0,0.0001632815299324,0.0001606421,phi_mem
wildtype,glucose+acetate,2024-05-22,0,2,RLPA_ECOLI,rlpA,b0633 JW0628,0.0001520975231874,1.09487239017821,284575200.0,0.0001520975231874,0.0001444161129034,phi_mem
wildtype,glycerol,2024-05-22,0,2,RLPA_ECOLI,rlpA,b0633 JW0628,0.0001086180204415,0.718321946547486,284575200.0,0.0001086180204415,9.474826862399496e-05,phi_mem
wildtype,sorbitol,2024-05-22,0,2,RLPA_ECOLI,rlpA,b0633 JW0628,8.41e-05,0.544777881867286,284575200.0,8.414746753422667e-05,7.185741900224733e-05,phi_mem
wildtype,glucoseCAA,2024-05-24,0,2,RLPA_ECOLI,rlpA,b0633 JW0628,0.0001315473866084,0.943605699286943,284575200.0,0.0001315473866084,0.0001244636986255,phi_mem
wildtype,LB,2024-05-24,0,2,RLPA_ECOLI,rlpA,b0633 JW0628,0.0001126951083094,0.82919920795717,284575200.0,0.0001126951083094,0.0001093732269714,phi_mem
wildtype,acetate,2024-05-25,0,2,RLPA_ECOLI,rlpA,b0633 JW0628,9.34e-05,0.628963915071619,284575200.0,9.341566872215648e-05,8.296174475307611e-05,phi_mem
meshI,glucose,2024-05-23,0,2,RLPA_ECOLI,rlpA,b0633 JW0628,0.0001537532362343,1.13375937721178,284575200.0,0.0001537532362343,0.0001495453933202,phi_mem
meshI,glucose,2024-05-23,100,2,RLPA_ECOLI,rlpA,b0633 JW0628,0.0001429561214269,1.04312827265587,284575200.0,0.0001429561214269,0.0001375909482675,phi_mem
relA,glucose,2024-05-23,0,2,RLPA_ECOLI,rlpA,b0633 JW0628,0.0001413166185891,0.986778978768218,284575200.0,0.0001413166185891,0.0001301583505866,phi_mem
relA,glucose,2024-05-26,2,2,RLPA_ECOLI,rlpA,b0633 JW0628,0.0001988511900911,1.37103781123744,284575200.0,0.0001988511900911,0.0001808429485652,phi_mem
relA,glucose,2024-05-25,4,2,RLPA_ECOLI,rlpA,b0633 JW0628,0.0002617931616261,1.7123467102479,284575200.0,0.0002617931616261,0.0002258623544216,phi_mem
lacZ,glucose,2024-05-25,0,2,RLPA_ECOLI,rlpA,b0633 JW0628,0.0001258539868038,0.884859246640777,284575200.0,0.0001258539868038,0.0001167149103519,phi_mem
lacZ,glucose,2024-05-28,1,2,RLPA_ECOLI,rlpA,b0633 JW0628,0.0001291657620309,0.920237064208378,284575200.0,0.0001291657620309,0.0001213813234809,phi_mem
lacZ,glucose,2024-05-26,3,2,RLPA_ECOLI,rlpA,b0633 JW0628,0.000105082095329,0.731137023691976,284575200.0,0.000105082095329,9.643860591294911e-05,phi_mem
lacZ,glucose,2024-05-25,5,2,RLPA_ECOLI,rlpA,b0633 JW0628,0.0001347294463198,0.930123559208796,284575200.0,0.0001347294463198,0.0001226853742461,phi_mem
wildtype,glucose,2024-05-22,0,1,RNE_ECOLI,rne,ams hmp1 b1084 JW1071,0.0007550783732816,0.906520746865206,1660653700.0,0.0007550783732816,0.000567297375,phi_mem
wildtype,glucose+acetate,2024-05-22,0,1,RNE_ECOLI,rne,ams hmp1 b1084 JW1071,0.0008226673668168,0.958938253006682,1660653700.0,0.0008226673668168,0.0006001000590432,phi_mem
wildtype,glycerol,2024-05-22,0,1,RNE_ECOLI,rne,ams hmp1 b1084 JW1071,0.0007663297137473,0.844581397769961,1660653700.0,0.0007663297137473,0.0005285359563866,phi_mem
wildtype,sorbitol,2024-05-22,0,1,RNE_ECOLI,rne,ams hmp1 b1084 JW1071,0.0008447244086685,0.911700817850635,1660653700.0,0.0008447244086685,0.0005705390445177,phi_mem
wildtype,glucoseCAA,2024-05-24,0,1,RNE_ECOLI,rne,ams hmp1 b1084 JW1071,0.0009332601182198,1.08187325279852,1660653700.0,0.0009332601182198,0.0006770323332562,phi_mem
wildtype,LB,2024-05-24,0,1,RNE_ECOLI,rne,ams hmp1 b1084 JW1071,0.0007271418677476,0.847958573637482,1660653700.0,0.0007271418677476,0.0005306493807193,phi_mem
wildtype,acetate,2024-05-25,0,1,RNE_ECOLI,rne,ams hmp1 b1084 JW1071,0.0007612436288177,0.84465649057626,1660653700.0,0.0007612436288177,0.0005285829491907,phi_mem
meshI,glucose,2024-05-23,0,1,RNE_ECOLI,rne,ams hmp1 b1084 JW1071,0.0008058231361673,0.973524273782916,1660653700.0,0.0008058231361673,0.0006092279376127,phi_mem
meshI,glucose,2024-05-23,100,1,RNE_ECOLI,rne,ams hmp1 b1084 JW1071,0.0008264982807063,0.98527109014475,1660653700.0,0.0008264982807063,0.0006165790524214,phi_mem
relA,glucose,2024-05-23,0,1,RNE_ECOLI,rne,ams hmp1 b1084 JW1071,0.0008566483981618,0.992860170117318,1660653700.0,0.0008566483981618,0.0006213282709715,phi_mem
relA,glucose,2024-05-23,2,1,RNE_ECOLI,rne,ams hmp1 b1084 JW1071,0.0008607580020928,0.947876756876422,1660653700.0,0.0008607580020928,0.0005931778151344,phi_mem
relA,glucose,2024-05-25,4,1,RNE_ECOLI,rne,ams hmp1 b1084 JW1071,0.0009794582307901,1.036959432605,1660653700.0,0.0009794582307901,0.0006489254284941,phi_mem
lacZ,glucose,2024-05-25,0,1,RNE_ECOLI,rne,ams hmp1 b1084 JW1071,0.0010411082377322,1.19329145111385,1660653700.0,0.0010411082377322,0.0007467574351362,phi_mem
lacZ,glucose,2024-05-28,1,1,RNE_ECOLI,rne,ams hmp1 b1084 JW1071,0.0010360983306233,1.16813458717103,1660653700.0,0.0010360983306233,0.0007310143614919,phi_mem
lacZ,glucose,2024-05-29,3,1,RNE_ECOLI,rne,ams hmp1 b1084 JW1071,0.0010314042807913,1.1621053972669,1660653700.0,0.0010314042807913,0.0007272413164537,phi_mem
lacZ,glucose,2024-05-25,5,1,RNE_ECOLI,rne,ams hmp1 b1084 JW1071,0.0010122229283257,1.14642361707759,1660653700.0,0.0010122229283257,0.0007174277156425,phi_mem
wildtype,glucose,2024-05-22,0,2,RNE_ECOLI,rne,ams hmp1 b1084 JW1071,0.0005635076242041,0.89962872986672,1329547000.0,0.0005635076242041,0.000567297375,phi_mem
wildtype,glucose+acetate,2024-05-22,0,2,RNE_ECOLI,rne,ams hmp1 b1084 JW1071,0.0006610030468241,1.01844640355309,1329547000.0,0.0006610030468241,0.0006422226771253,phi_mem
wildtype,glycerol,2024-05-22,0,2,RNE_ECOLI,rne,ams hmp1 b1084 JW1071,0.0006641085424362,0.940047229557837,1329547000.0,0.0006641085424362,0.0005927848989251,phi_mem
wildtype,sorbitol,2024-05-22,0,2,RNE_ECOLI,rne,ams hmp1 b1084 JW1071,0.0006506806165732,0.901653434848689,1329547000.0,0.0006506806165732,0.0005685741348269,phi_mem
wildtype,glucoseCAA,2024-05-24,0,2,RNE_ECOLI,rne,ams hmp1 b1084 JW1071,0.0006400293868607,0.982656205508662,1329547000.0,0.0006400293868607,0.0006196537164782,phi_mem
wildtype,LB,2024-05-24,0,2,RNE_ECOLI,rne,ams hmp1 b1084 JW1071,0.0006836613498869,1.07668384511068,1329547000.0,0.0006836613498869,0.0006789466573913,phi_mem
wildtype,acetate,2024-05-25,0,2,RNE_ECOLI,rne,ams hmp1 b1084 JW1071,0.0005500945973007,0.792750888876823,1329547000.0,0.0005500945973007,0.0004999012185341,phi_mem
meshI,glucose,2024-05-23,0,2,RNE_ECOLI,rne,ams hmp1 b1084 JW1071,0.000621759610604,0.981324154247733,1329547000.0,0.000621759610604,0.0006188137375418,phi_mem
meshI,glucose,2024-05-23,100,2,RNE_ECOLI,rne,ams hmp1 b1084 JW1071,0.0006728222460171,1.05082079260785,1329547000.0,0.0006728222460171,0.000662637660905,phi_mem
relA,glucose,2024-05-23,0,2,RNE_ECOLI,rne,ams hmp1 b1084 JW1071,0.0006121574481299,0.914920050599527,1329547000.0,0.0006121574481299,0.0005769399373415,phi_mem
